gene_id	gene_name	ERR10802863	ERR10802864	ERR10802865	ERR10802866	ERR10802867	ERR10802868	ERR10802869	ERR10802870	ERR10802871	ERR10802874	ERR10802875	ERR10802876	ERR10802877	ERR10802878	ERR10802879	ERR10802880	ERR10802881	ERR10802882	ERR10802883	ERR10802884	ERR10802885	ERR10802886
LOC120414671	LOC120414671	11.1419580218651	81.2573928435267	5.41179417443661	65.4667400940453	10.2554279633999	2.17291765950347	6.14734904474047	8.36747884320289	20.7208336540285	13.4554556277029	101.925863570939	1.90024664514307	1.9941182296603	27.4507233661876	33.6208968435796	57.2390298933932	6.70408286021329	1.87340713974812	7.72897654403215	5.84823155398826	5.79428641334225	1.96846250065545
LOC120414672	LOC120414672	1256.30816239024	871.731996240706	1521.65103897653	1413.7856275457	861.513392322775	1020.58502046396	1372.54467753612	1256.57935513711	1626.40345782879	1477.74036436125	1078.29463259784	1639.86388421737	771.995230026453	799.3495580191	1143.18475133297	1202.7615576303	916.125283701223	1132.27781386785	1146.83121383755	883.378265500549	1192.89556056887	1181.82312194402
LOC120414673	LOC120414673	56.6065333573543	44.7400944164277	44.317280416544	81.2568669783349	65.5700463602344	104.477957601575	72.0636219297483	81.9839766997177	61.0919072467386	44.7059754116289	20.0637009161903	48.4058141381883	12.4476249196496	44.2480523091135	20.3904951306048	35.6148431298527	33.7101119580474	36.9371708994821	55.7390276736813	55.6608555333936	67.1021704432095	62.116218415057
LOC120414674	LOC120414674	647.906815943269	437.112182264879	428.471605915358	727.68518693412	538.989816389397	296.823846018174	735.38654673996	649.619999174485	589.817456433933	495.21293571527	699.650816662199	1037.58155572244	510.805881492963	462.763381347809	836.778866924889	688.39301549721	589.619006717662	800.752953513843	807.279714803115	601.852939377198	843.889518699197	877.907503597357
LOC120414675	LOC120414675	6022.03264894204	5889.97899522049	7291.25790332913	6461.81984700315	6924.78056165407	5755.40441119964	6498.6910577758	9656.11639235073	6550.25052062117	6420.41446604271	4876.08870002786	6834.89693408736	1983.85595897662	3284.75449519856	4711.62168064452	5504.6738453659	3908.72013439316	4336.70489630196	5495.67357498816	4818.95172234186	6170.62473409594	5758.8320215911
LOC120414676	LOC120414676	8.43924224879781	3.80454471845919	10.3736036893502	35.039511601401	14.5053680612121	14.6192307567344	22.751004666832	15.1103047071535	19.8120816366696	15.3608992909236	9.88359062720181	24.3354571182931	1.11639492218739	6.09035000776215	6.01448500189158	12.5974550409528	5.09499694928634	13.5234828537094	13.8586050679032	7.09502858856333	6.86975616495808	6.42717981515912
LOC120414677	LOC120414677	4067.08422204213	2247.62355375552	3898.33314512464	4111.68713210753	2594.55384490656	3043.37642585998	4001.34958545964	3572.4153486681	5278.95316841112	4150.06985101122	4719.02068502455	6677.01709980263	2838.07788303849	3831.25008976063	5487.73584021093	5095.96937392664	4380.13799797157	3827.85572809997	4757.55402500564	4543.61783182339	5021.4621382322	5799.70231045861
LOC120414678	LOC120414678	1494.20546603815	1023.99467812448	2146.18856130342	1112.88757496352	1107.74129203744	1790.18235131921	1387.1301136612	1567.9952290083	1888.18272113448	1766.77513003829	417.638482827811	865.169460390741	144.783871919298	221.730137105823	259.349864582777	684.811218045597	342.269333552728	259.283768701713	690.515128918689	497.122993325871	854.345631351721	633.367520863907
LOC120414679	LOC120414679	1512.51398891551	1101.91370598231	1297.99601511154	1936.0644547444	1380.25224094769	1119.75769683092	1652.61208115182	1680.17009288421	1481.9571049787	1318.8022095907	970.775176038006	1492.89475638265	564.33902327265	832.519797614459	1127.2327943276	1358.43731795903	1015.21988740182	881.391092576211	1178.60517241602	1156.73592909925	1437.72466900803	1482.76395803716
LOC120414680	LOC120414680	144.446366418981	111.598807218124	49.8202632605218	196.706840593907	132.434107060726	76.5268637465451	129.703658451005	133.960118498576	97.0221450166304	56.912221758671	121.346504114495	277.353189828546	56.7951746827983	111.197319037821	136.10891554471	239.615654006493	171.923962720694	167.076203039406	227.952916139275	114.591289885369	212.309281644686	228.039679387102
